11542 0.260057471264 29.0
11543 0.25 29.0
11540 0.242816091954 29.0
11541 0.25 29.0
11546 0.25 29.0
11547 0.25 29.0
11544 0.791666666667 29.0
11545 0.25 29.0
11548 0.258620689655 29.0
11549 0.25 29.0
270 0.0969432624113 163.194444444
271 0.082666439639 170.231884058
272 0.0945712015438 170.231884058
273 0.166021056814 170.231884058
274 0.265593961065 170.231884058
275 0.110498609456 170.231884058
276 0.06732788467 170.231884058
277 0.0643197684318 170.231884058
278 0.058750496623 170.231884058
279 0.103155684205 170.231884058
12019 0.251436781609 29.0
12018 0.260057471264 29.0
12015 0.735632183908 29.0
12014 0.64224137931 29.0
12017 0.602011494253 29.0
12016 0.579022988506 29.0
12011 0.423850574713 29.0
12010 0.531609195402 29.0
12013 0.248563218391 29.0
12012 0.254310344828 29.0
10709 0.390804597701 29.0
10708 0.254310344828 29.0
9528 0.430790960452 29.5
9529 0.577683615819 29.5
9258 0.470338983051 29.5
9259 0.406779661017 29.5
9256 0.395480225989 29.5
9257 0.481638418079 29.5
9254 0.266949152542 29.5
9255 0.627118644068 29.5
9252 0.387005649718 29.5
9253 0.389830508475 29.5
9250 0.258474576271 29.5
9251 0.245762711864 29.5
10619 0.252873563218 29.0
10618 0.258620689655 29.0
2688 0.0269836471469 170.264705882
2689 0.0434119238852 170.279411765
2684 0.0465250187137 170.264705882
2685 0.0411412448897 170.264705882
2686 0.046222721253 170.264705882
2687 0.137127886221 170.264705882
2680 0.0361245465538 170.264705882
2681 0.0431061783843 170.264705882
2682 0.260681176945 170.264705882
2683 0.103673633903 170.264705882
13440 0.254310344828 29.0
99 0.155483641925 176.898550725
98 0.0706687967666 176.898550725
91 0.214955759463 176.898550725
90 0.158924572615 176.898550725
93 0.247596810312 176.898550725
92 0.254342126823 176.898550725
95 0.0578199246272 176.898550725
94 0.0650021847179 176.898550725
97 0.240728603419 176.898550725
96 0.0636981812223 176.898550725
13058 0.238505747126 29.0
13059 0.248563218391 29.0
13052 0.26724137931 29.0
13053 0.252873563218 29.0
13050 0.260057471264 29.0
13051 0.247126436782 29.0
13056 0.502873563218 29.0
13057 0.66091954023 29.0
13054 0.441091954023 29.0
13055 0.719827586207 29.0
1177 0.0565929771674 170.6
1176 0.0605007536426 170.6
1175 0.0619522134762 170.6
1174 0.113095238095 170.6
1173 0.283906939095 170.6
1172 0.0611706581812 170.6
1171 0.0389870485123 170.6
1170 0.0591051191872 170.6
1179 0.0755526712443 170.6
1178 0.0656646011277 170.6
7188 0.574712643678 29.0
7189 0.794540229885 29.0
7180 0.377873563218 29.0
7181 0.780172413793 29.0
7182 0.794540229885 29.0
7187 0.748563218391 29.0
623 0.0749169527957 170.585714286
622 0.067218690755 159.413333333
1225 0.151480860576 170.428571429
12833 0.538793103448 29.0
12832 0.290229885057 29.0
2659 0.267611143711 170.414285714
620 0.0914635848477 170.585714286
8549 0.0402440315494 114.490909091
8548 0.0406807474459 114.490909091
12835 0.258620689655 29.0
12834 0.254310344828 29.0
8545 0.0396882113176 114.490909091
627 0.0483139323898 170.585714286
8547 0.0400719919538 114.490909091
8546 0.0395558731671 114.490909091
8541 0.0394235350167 114.490909091
8540 0.0394103012016 114.490909091
8543 0.0398734847282 114.490909091
626 0.0509937749491 170.585714286
2037 0.0880064263761 170.428571429
625 0.194135052899 170.585714286
2036 0.0833752444817 170.428571429
624 0.285459062613 170.585714286
2035 0.0953967588712 170.428571429
2034 0.0805741827326 170.428571429
2745 0.272856783709 170.471428571
2032 0.149462140263 170.428571429
2031 0.0743224364348 170.428571429
2030 0.0733724504051 170.428571429
10884 0.252873563218 29.0
2749 0.05318584318 170.471428571
10886 0.257183908046 29.0
10887 0.25 29.0
10880 0.685344827586 29.0
10881 0.308908045977 29.0
10882 0.485632183908 29.0
10883 0.255747126437 29.0
10888 0.626436781609 29.0
10889 0.248563218391 29.0
13606 0.406609195402 29.0
13605 0.251436781609 29.0
13604 0.260057471264 29.0
4843 0.872828556769 34.9820512821
13609 0.471264367816 29.0
13608 0.311781609195 29.0
393 0.257565596446 170.414285714
392 0.298173917903 170.414285714
391 0.200820130215 170.414285714
390 0.13214295694 170.414285714
397 0.0801548048174 170.414285714
396 0.0786179338866 170.414285714
395 0.0948808226451 170.414285714
394 0.104304635762 170.414285714
399 0.136180736021 170.414285714
398 0.134546064213 170.414285714
2309 0.145425670694 170.347826087
2308 0.0374482445692 170.347826087
13618 0.245689655172 29.0
13619 0.590517241379 29.0
2301 0.288979638137 170.347826087
2300 0.134826442062 170.347826087
2303 0.0739110090182 170.347826087
2302 0.154585672962 170.347826087
2305 0.0681044750723 170.347826087
2304 0.0756905450627 170.347826087
2307 0.302223356588 170.347826087
2306 0.313361408882 170.347826087
5847 0.10417713042 170.657142857
5846 0.19430492773 170.657142857
5845 0.0376625369719 170.657142857
5844 0.0217785590714 170.657142857
5843 0.10006836319 170.657142857
5842 0.0196369775099 170.657142857
5841 0.021883196607 170.657142857
5840 0.240561694291 170.657142857
11281 0.242816091954 29.0
11280 0.781609195402 29.0
11283 0.248563218391 29.0
11282 0.265804597701 29.0
11285 0.264367816092 29.0
11284 0.271551724138 29.0
5849 0.0910834868017 170.657142857
5848 0.117605614153 170.657142857
13531 0.252873563218 29.0
13530 0.260057471264 29.0
13533 0.297413793103 29.0
13532 0.257183908046 29.0
13535 0.666666666667 29.0
13534 0.260057471264 29.0
13537 0.265804597701 29.0
13536 0.254310344828 29.0
13539 0.413793103448 29.0
13538 0.247126436782 29.0
12778 0.248563218391 29.0
11757 0.255747126437 29.0
11756 0.252824858757 29.5
11755 0.261299435028 29.5
11754 0.233050847458 29.5
11753 0.247175141243 29.5
11752 0.247175141243 29.5
11751 0.258474576271 29.5
10467 0.264367816092 29.0
10695 0.313218390805 29.0
14169 0.573446327684 29.5
11759 0.262931034483 29.0
11758 0.248563218391 29.0
14168 0.398305084746 29.5
10461 0.237068965517 29.0
11991 0.254310344828 29.0
179 0.23638513419 170.157142857
178 0.262817283743 170.157142857
177 0.372981557664 170.157142857
176 0.291943021857 170.157142857
175 0.312939019954 170.157142857
174 0.292187893544 170.157142857
173 0.332500769597 170.157142857
172 0.28457892971 170.314285714
171 0.078426438517 170.314285714
170 0.0781118939775 170.314285714
14160 0.468926553672 29.5
14167 0.670903954802 29.5
14166 0.255649717514 29.5
12870 0.270114942529 29.0
14165 0.588983050847 29.5
10469 0.587643678161 29.0
10390 0.245689655172 29.0
10391 0.248563218391 29.0
10392 0.254310344828 29.0
10393 0.254310344828 29.0
10394 0.245689655172 29.0
10395 0.563218390805 29.0
10396 0.244252873563 29.0
10397 0.290229885057 29.0
10398 0.25 29.0
10399 0.248563218391 29.0
7218 0.829615530573 35.9437340153
7219 0.0864878326455 35.9437340153
7210 0.413929506111 35.5974358974
7211 0.852220621774 35.6025641026
7213 0.738578802065 35.6025641026
7214 0.386208138279 35.6025641026
7215 0.0843294910109 35.9437340153
12226 0.583333333333 29.0
12227 0.258620689655 29.0
12224 0.580459770115 29.0
12225 0.252873563218 29.0
12222 0.449712643678 29.0
12223 0.330459770115 29.0
12220 0.418103448276 29.0
12221 0.510057471264 29.0
12228 0.60632183908 29.0
12229 0.239942528736 29.0
14189 0.248587570621 29.5
13080 0.257183908046 29.0
9757 0.25 29.0
9756 0.265804597701 29.0
9755 0.261494252874 29.0
9754 0.248563218391 29.0
9753 0.626436781609 29.0
9752 0.425287356322 29.0
9751 0.254310344828 29.0
9750 0.879310344828 29.0
10574 0.252873563218 29.0
10575 0.420977011494 29.0
10576 0.51867816092 29.0
10577 0.262931034483 29.0
10570 0.272988505747 29.0
10571 0.261494252874 29.0
9759 0.248563218391 29.0
9758 0.271551724138 29.0
14188 0.387005649718 29.5
8848 0.566384180791 29.5
8849 0.566384180791 29.5
8840 0.244350282486 29.5
8841 0.612994350282 29.5
8842 0.25988700565 29.5
8843 0.402542372881 29.5
8844 0.858757062147 29.5
8845 0.709039548023 29.5
8846 0.446327683616 29.5
8847 0.252824858757 29.5
11849 0.252873563218 29.0
8915 0.398305084746 29.5
11845 0.242816091954 29.0
11844 0.239942528736 29.0
11842 0.511494252874 29.0
1768 0.0587366753097 170.147058824
1769 0.0812013828868 170.147058824
